INSTANCE_ID, num_nodes, cost_matrix_avg, cost_matrix_std, cost_matrix_skew, mst_length, mst_length_avg, mst_length_std, mst_length_skew, mst_degree_avg, mst_degree_std, mst_degree_skew, cluster_distance_avg, cluster_distance_std, cluster_distance_skew, tour_const_heu_avg, tour_const_std, tour_const_skew, ls_impov_per_step_avg, ls_impov_per_step_std, ls_impov_per_step_skew, ls_steps_2lm_avg, ls_steps_2lm_std, ls_steps_2lm_skew, ls_maxdist_avg, ls_maxdist_std, ls_maxdist_skew, ls_bestsol_avg, ls_bestsol_std, ls_bestsol_skew, ls_backbone_avg, ls_backbone_std, ls_backbone_skew, bc_improv_per_cut_avg, bc_improv_per_cut_std, bc_improv_per_cut_skew, bc_upper_lower_ratio, bc_no1s_min, bc_no1s_q25, bc_no1s_q50, bc_no1s_q75, bc_no1s_max, bc_p1s, bc_pn1s, acc, stdTime, mstTime, clusterTime, lpTime, bcTime, acfTime, s, cx, cy, radius, D1fraction, D2fraction, D3fraction, D4fraction, area, sdnNNd, coeffvarnNNd, clusterratio, outlierratio, varCitiesperCluster
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1572-657884, 1572.0, 423312.17742255, 0.53659867, 19.170528884, 0.01642152, 0.016431973, 1.209109525, 0.07680078, 1.998727735, 0.341875019, 10.277375147, 0.260731749, 0.645791198, -12.369427879, 0.023595774, 0.0, 0.0, 0.001126842, 0.000649772, 1.024992027, 0.564058524, 0.096737112, -0.433592308, 0.196246819, 0.013679803, -0.790947937, 30.179307923, 0.035147471, 0.312222972, 0.762366634, 0.345123048, -0.911200813, 0.036876691, 0.83310235, 1.252092473, 0.027154543, 0.012082, 0.25, 0.5, 0.669859, 0.987918, 0.779262087, 0.465648855, 650.184284256, 0.39, 0.31, 3.0, 100.55, 4.85, 1.89, 104.386331, 2661.409608, 3408.095745, 4037.850638, 0.001887, 0.018162, 0.154026, 0.426371, 160000.0, 0.095521, 0.123806, 0.002545, 0.0, 205649.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-118-2516743, 118.0, 151385.595421774, 0.522472934, 1.425657712, 0.143142758, 0.1443662, 0.819613865, 0.243407861, 1.983050847, 0.334645674, 53.639305451, 0.25923969, 0.470960771, 0.220939145, 0.191205808, 2.4e-08, -7.0e-09, 0.01102544, 0.012743314, 0.477271065, 0.456355932, 0.47498677, 0.611284657, 0.18220339, 0.083011924, -2.199296385, 20.515175115, 2.34e-07, -4.0e-09, 1.0, 0.0, 0.0, 0.019972811, 0.667778408, -2.47636657, 0.00823328, 0.25, 0.25, 0.5, 0.5, 0.75, 0.703389831, 0.627118644, 55.177900027, 0.0, 0.0, 0.05, 39.07, 0.25, 0.23, 72.41582, 270.158742, 183.404924, 107.781963, 0.183927, 0.434932, 0.489443, 0.495332, 160000.0, 0.122493, 0.186748, 0.016949, 0.161017, 3784.5
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-837-1503106, 837.0, 446547.111221773, 0.676369984, 1.576760425, 0.02081528, 0.020840179, 1.586665961, 0.068887921, 1.997610514, 0.339069999, 8.457523985, 0.385683104, 0.694479772, -2.589464831, 0.029838372, 0.0, 0.0, 0.000799807, 0.000333977, 1.34570879, 0.821505376, 0.244734141, -4.158269957, 0.205794504, 0.012323096, 8.297757708, 21.456579069, 0.008357358, 1.007530503, 0.87006237, 0.269726504, -0.508111806, 0.058249207, 0.962862075, 0.934124471, 0.03632968, 0.02381, 0.25, 0.5, 0.714286, 0.97619, 0.850657109, 0.318996416, 374.171525311, 0.09, 0.09, 1.72, 117.25, 2.91, 1.04, 116.585132, 1834.527755, 1881.265688, 2345.007977, 0.007117, 0.063261, 0.31329, 0.473571, 160000.0, 0.170139, 0.236388, 0.003584, 0.0, 23899.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-897-2920831, 897.0, 575705.161933262, 0.554201822, -7.371994953, 0.017445391, 0.017464861, 1.965923007, 0.086423, 1.997770346, 0.347374431, 4.112984136, 0.390407171, 0.483517182, -0.756737459, 0.025094514, 0.0, 0.0, 0.000966441, 0.000557518, 1.396120945, 0.818283166, 0.201634306, -3.573989963, 0.200334448, 0.019733071, 3.020558761, 18.370036, 0.003963685, 0.67900626, 0.847025496, 0.316411552, -0.537624207, 0.042547191, 1.175492244, 0.829858163, 0.006399957, 0.1, 0.4, 0.5, 0.6, 0.9, 0.925306577, 0.150501672, 490.923073203, 0.1, 0.1, 1.1, 127.46, 4.57, 1.13, 119.239417, 1666.911046, 2361.23895, 2579.152686, 0.005821, 0.055161, 0.284594, 0.466389, 160000.0, 0.096475, 0.119775, 0.006689, 0.0, 7286.3
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1133-3170126, 1133.0, 396723.852166948, 0.556372315, 3.621728468, 0.020903854, 0.02092232, 1.08505606, 0.126287336, 1.998234775, 0.337068835, 11.268763513, 0.254794606, 0.521477392, -1.311336503, 0.030591994, 0.0, 0.0, 0.000752875, 0.000434994, 0.571321495, 0.698323036, 0.141429564, -2.200847425, 0.189496911, 0.016961553, -3.56071349, 28.335829037, 0.02845077, 0.417786569, 0.784626039, 0.328466699, -0.815636572, 0.041133438, 0.81001143, 1.646991966, 0.025904655, 0.005405, 0.25, 0.5, 0.611111, 0.972973, 0.809355693, 0.40423654, 542.549850895, 0.17, 0.15, 2.03, 132.17, 3.48, 1.39, 94.888265, 2593.737961, 2731.625627, 3439.111294, 0.003479, 0.033115, 0.227346, 0.452098, 160000.0, 0.123721, 0.162337, 0.004413, 0.0, 29668.3
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-319-1284496, 319.0, 550440.847342633, 0.594057044, -1.625537547, 0.033472651, 0.033577911, 2.226762677, 0.089221372, 1.993730408, 0.336977235, 7.612091149, 0.649602106, 0.658273728, -1.434234928, 0.048978023, 1.9e-08, -1.1e-08, 0.000923795, 0.002018649, 0.251464177, 1.491065831, 0.879937513, 2.498929551, 0.204858934, 0.032049746, 1.445028442, 13.137749742, 0.004226119, 3.171582612, 0.862162162, 0.28410728, -0.519915539, 0.070867219, 1.292852428, 1.395675303, 0.006474099, 0.107143, 0.285714, 0.5, 0.571429, 0.892857, 0.796238245, 0.426332288, 140.683559827, 0.01, 0.01, 0.18, 129.16, 1.56, 0.47, 125.747049, 727.035986, 604.256147, 662.815145, 0.027437, 0.183361, 0.43441, 0.491357, 160000.0, 0.051054, 0.061408, 0.009404, 0.0, 60.3333
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-847-1170343, 847.0, 354777.822123055, 0.708631264, 1.365480113, 0.024563567, 0.024592602, 1.81913326, 0.04687287, 1.997638725, 0.337934353, 7.093476075, 0.354556934, 1.190857405, 0.725390894, 0.03562704, 2.2e-08, 1.8e-08, 0.000733213, 0.000318296, 1.150047104, 0.923199528, 0.174724973, -4.343650439, 0.209386068, 0.021232692, -5.151073173, 25.340506901, 0.009797365, 1.248638366, 0.812859885, 0.307219087, -0.718255849, 0.053003984, 0.979687083, 1.804365774, 0.090232169, 0.016129, 0.25, 0.5, 0.625, 0.983871, 0.821723731, 0.375442739, 361.92908478, 0.09, 0.09, 2.01, 101.66, 2.11, 1.06, 112.76239, 1960.489845, 998.051044, 1959.51421, 0.006802, 0.063221, 0.308958, 0.472503, 160000.0, 0.124732, 0.165566, 0.002361, 0.0, 218460.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-412-3153558, 412.0, 365933.311250783, 0.65804558, 1.869727382, 0.037443733, 0.037534837, 0.967152241, 0.147123085, 1.995145631, 0.336761106, 18.627393245, 0.288970271, 0.644208568, -3.030919032, 0.054612357, 1.1e-08, 6.0e-09, 0.001118421, 0.001098408, 0.456804458, 1.518325243, 0.76861328, -3.477217841, 0.219417476, 0.026769545, -1.078754769, 18.551092211, 0.016900641, 0.705567304, 0.830645161, 0.301271477, -0.643035818, 0.039529197, 0.648292306, -1.674484284, 0.007824286, 0.03125, 0.333333, 0.5, 0.666667, 0.96875, 0.764563107, 0.495145631, 173.952790604, 0.02, 0.02, 0.32, 104.49, 1.04, 0.57, 115.126364, 735.826306, 879.145695, 857.024208, 0.028531, 0.207383, 0.444782, 0.493231, 160000.0, 0.146097, 0.204654, 0.007282, 0.0, 3561.33
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1276-80761, 1276.0, 436117.748454035, 0.509103683, -13.662824469, 0.018418738, 0.018433184, 1.440839676, 0.080737359, 1.998432602, 0.341410783, 13.161263069, 0.311851363, 0.502249245, -3.173936077, 0.026579054, 1.3e-08, -3.0e-09, 0.001186055, 0.000470275, 1.921790506, 0.680916928, 0.1041852, -1.025035656, 0.200431034, 0.019452281, 10.585383354, 27.814891834, 0.023278056, 0.273878964, 0.801507538, 0.326466908, -0.726485678, 0.052292582, 0.879411327, 2.479503502, 0.037650878, 0.033333, 0.25, 0.5, 0.733333, 0.966667, 0.798589342, 0.410658307, 627.052207783, 0.21, 0.21, 2.13, 120.91, 3.67, 1.56, 94.723692, 2915.374098, 2029.130914, 3282.250947, 0.00255, 0.024577, 0.196757, 0.443982, 160000.0, 0.099493, 0.122401, 0.004702, 0.0, 17590.3
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-143-1358173, 143.0, 147001.335506543, 0.523948345, 1.562260031, 0.136436597, 0.137397419, 0.759471888, 0.578098939, 1.986013986, 0.331472522, 67.92482458, 0.237601204, 0.438468107, 0.691113214, 0.18127755, 1.5e-08, 1.0e-08, 0.008939365, 0.010154693, 0.398822578, 0.328671329, 0.228490551, 1.728400336, 0.175874126, 0.041505426, -34.243939195, 23.41201179, 7.39e-07, -1.9e-08, 1.0, 0.0, 0.0, 0.01425201, 0.6775845, -2.63286945, 0.006415274, 0.125, 0.25, 0.5, 0.75, 0.875, 0.839160839, 0.34965035, 71.077535868, 0.0, 0.0, 0.1, 33.04, 0.2, 0.27, 70.25064, 250.487446, 296.545289, 150.142799, 0.135752, 0.407013, 0.486136, 0.495134, 160000.0, 0.116632, 0.177961, 0.006993, 0.132867, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1177-2035970, 1177.0, 500743.945521149, 0.650962793, 4.527178361, 0.015496878, 0.015510055, 1.574607078, 0.061433743, 1.998300765, 0.340211514, 8.646391774, 0.353103024, 0.688401965, -3.221525315, 0.022956866, 0.0, 0.0, 0.000939219, 0.000613534, 0.364284947, 0.63942226, 0.192689542, -0.816486636, 0.18173322, 0.017719978, -2.534169387, 22.153640097, 0.053340143, 1.62510035, 0.822501747, 0.298792637, -0.695190877, 0.043897621, 1.254928065, 1.153570524, 0.022276392, 0.00716, 0.182895, 0.45, 0.75, 0.99284, 0.742565845, 0.556499575, 580.003628142, 0.18, 0.17, 3.88, 150.02, 4.95, 1.44, 121.7708, 2211.024619, 2875.779908, 3320.932071, 0.00331, 0.032044, 0.230781, 0.453797, 160000.0, 0.108274, 0.131665, 0.003398, 0.0, 28701.6
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-767-552503, 767.0, 536759.296837796, 0.596672337, -3.108445469, 0.019308223, 0.01933343, 2.126475359, 0.073738278, 1.997392438, 0.331363894, 9.029527157, 0.487927397, 0.605802037, -1.275282704, 0.028225428, 7.0e-09, 2.0e-09, 0.000719767, 0.000436162, 2.229088355, 0.855736636, 0.258508328, 5.248199275, 0.207040417, 0.025742989, -1.628435018, 17.863363628, 0.00312897, 1.607970193, 0.816826411, 0.311424537, -0.693396111, 0.048928379, 1.133257684, 1.459556574, 0.007803981, 0.003432, 0.121212, 0.484848, 0.75, 0.996568, 0.855280313, 0.318122555, 327.35509218, 0.08, 0.07, 1.56, 133.02, 3.68, 0.97, 123.719669, 1213.388445, 1128.566275, 1455.300822, 0.007309, 0.06607, 0.325694, 0.475855, 160000.0, 0.095839, 0.114923, 0.006519, 0.0, 10106.3
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-977-1096705, 977.0, 469713.421715794, 0.545798884, -5.105063591, 0.018503301, 0.018522259, 1.645374247, 0.085127704, 1.997952917, 0.338168308, 12.180559391, 0.368214363, 0.49552354, -0.863398316, 0.026281475, 0.0, 0.0, 0.000638119, 0.000251348, 1.782433506, 0.760951894, 0.15999085, -6.108604887, 0.20035824, 0.019559754, -2.289187804, 21.568725912, 0.009635975, -7.674815307, 0.76627451, 0.320048776, -1.013753976, 0.053131557, 0.74218525, 5.97583763, 0.007139071, 0.083333, 0.25, 0.5, 0.6875, 0.916667, 0.829068577, 0.356192426, 442.535390039, 0.13, 0.12, 1.66, 111.01, 2.84, 1.21, 102.626008, 1814.66142, 1534.064592, 2123.175355, 0.004246, 0.040321, 0.265123, 0.463543, 160000.0, 0.07306, 0.092131, 0.005118, 0.0, 12229.3
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-312-2382007, 312.0, 438196.00863044, 0.783745249, 4.128914104, 0.037937862, 0.038059849, 1.536799307, 0.078921635, 1.993589744, 0.33599363, 14.011668833, 0.465603064, 0.957051884, 5.822423932, 0.054390087, 0.0, 0.0, 0.001339759, 0.001528161, 0.471343638, 0.891987179, 0.643163982, 1.185424359, 0.174198718, 0.030713675, -4.408319256, 14.524314176, 0.0022816, -0.954832735, 0.832, 0.295075132, -0.639177111, 0.067261287, 0.885710294, 48.553774359, 0.003437172, 0.071429, 0.25, 0.5, 0.75, 0.928571, 0.794871795, 0.426282051, 157.119594817, 0.01, 0.01, 0.34, 106.39, 0.94, 0.47, 111.069022, 698.630008, 603.80537, 629.307077, 0.041122, 0.260858, 0.462021, 0.494545, 160000.0, 0.075013, 0.097674, 0.00641, 0.00641, 4608.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-230-3032074, 230.0, 560104.29424522, 0.815156348, 21.314803202, 0.036292378, 0.03645086, 2.385306121, 0.074155612, 1.991304348, 0.36270838, 6.600007506, 0.673131985, 0.930046341, 132.559062321, 0.054078228, 2.1e-08, -5.0e-09, 0.002114476, 0.001915229, 0.677139432, 0.446521739, 0.442659304, 0.712354864, 0.154565217, 0.047158884, -7.73680922, 10.793666576, 2.34e-07, -1.4e-08, 1.0, 0.0, 0.0, 0.159151465, 0.690172187, -1.418747666, 0.003304524, 0.068966, 0.206897, 0.448276, 0.793103, 0.931034, 0.77826087, 0.456521739, 109.916620209, 0.0, 0.01, 0.13, 103.74, 0.65, 0.37, 168.746006, 502.244643, 535.509031, 408.113126, 0.054802, 0.28397, 0.465917, 0.494367, 160000.0, 0.051853, 0.060312, 0.008696, 0.0, 242.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1237-66621, 1237.0, 433659.481542441, 0.554438506, 10.038966408, 0.018142828, 0.018157506, 1.697870147, 0.050021482, 1.998383185, 0.333062227, 6.673107848, 0.347137501, 0.807798735, 0.990788065, 0.026707404, 1.9e-08, -1.6e-08, 0.000776774, 0.000313456, 0.723895886, 0.629547292, 0.143370979, -1.648465751, 0.200687146, 0.021564751, 17.915278826, 27.020220008, 0.015773725, 0.787298745, 0.802204929, 0.326362755, -0.719397603, 0.062040984, 0.829337764, 2.016308933, 0.036895575, 0.1, 0.333333, 0.5, 0.6, 0.9, 0.916734034, 0.171382377, 737.577468071, 0.2, 0.2, 2.33, 135.65, 3.58, 1.5, 97.582077, 3112.286222, 2021.116912, 3418.206348, 0.00266, 0.025863, 0.205992, 0.44737, 160000.0, 0.109341, 0.135298, 0.003234, 0.0, 57395.6
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTCGEN/rand/portcgen-1432-234368, 1432.0, 529802.129059843, 0.5755821, 8.241248139, 0.013989693, 0.013999469, 1.606504679, 0.064654096, 1.998603352, 0.34326611, 10.797625441, 0.288999494, 0.622549952, -6.844257112, 0.020325584, 0.0, 0.0, 0.000714317, 0.000229981, -21.35002873, 0.57021648, 0.094680087, -1.186504479, 0.182122905, 0.013442692, -9.823310608, 24.253475204, 0.027943985, 0.452300142, 0.78422782, 0.343310155, -0.782246255, 0.081939537, 0.741008685, -7.943318586, 0.071311557, 0.012658, 0.272727, 0.481481, 0.666667, 0.987342, 0.854748603, 0.310055866, 659.70139924, 0.27, 0.25, 2.97, 123.13, 3.25, 1.72, 117.463649, 2879.108312, 2405.595922, 3489.763309, 0.002325, 0.02258, 0.189337, 0.441352, 160000.0, 0.134236, 0.170134, 0.002793, 0.0, 137133.0
