INSTANCE_ID, num_nodes, cost_matrix_avg, cost_matrix_std, cost_matrix_skew, mst_length, mst_length_avg, mst_length_std, mst_length_skew, mst_degree_avg, mst_degree_std, mst_degree_skew, cluster_distance_avg, cluster_distance_std, cluster_distance_skew, tour_const_heu_avg, tour_const_std, tour_const_skew, ls_impov_per_step_avg, ls_impov_per_step_std, ls_impov_per_step_skew, ls_steps_2lm_avg, ls_steps_2lm_std, ls_steps_2lm_skew, ls_maxdist_avg, ls_maxdist_std, ls_maxdist_skew, ls_bestsol_avg, ls_bestsol_std, ls_bestsol_skew, ls_backbone_avg, ls_backbone_std, ls_backbone_skew, bc_improv_per_cut_avg, bc_improv_per_cut_std, bc_improv_per_cut_skew, bc_upper_lower_ratio, bc_no1s_min, bc_no1s_q25, bc_no1s_q50, bc_no1s_q75, bc_no1s_max, bc_p1s, bc_pn1s, acc, stdTime, mstTime, clusterTime, lpTime, bcTime, acfTime, s, cx, cy, radius, D1fraction, D2fraction, D3fraction, D4fraction, area, sdnNNd, coeffvarnNNd, clusterratio, outlierratio, varCitiesperCluster
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1370-378231, 1370.0, 513976.459845657, 0.477531227, 4.498545275, 0.034456136, 0.034481305, 0.461826887, 5.093403556, 1.998540146, 0.340385043, 7.873634727, 0.063184822, 0.09403003, -2.356700202, 0.043897804, 3.4e-08, -2.1e-08, 0.000990342, 0.000310654, 0.821922675, 0.592080292, 0.087583721, -1.455655249, 0.177262774, 0.022377085, 6.665143688, 52.478460411, 0.025387917, -2.818811876, 0.725635593, 0.346993929, -1.207011781, 0.016528848, 0.894806255, 5.387213711, 0.00634323, 0.004365, 0.204545, 0.452958, 0.720238, 0.995635, 0.762043796, 0.508029197, 725.230334082, 0.25, 0.23, 23.36, 37.34, 3.76, 1.65, 98.535033, 2744.928811, 2808.754761, 3634.603737, 0.002816, 0.025435, 0.189311, 0.440547, 160000.0, 0.105828, 0.141871, 0.00073, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1317-98775, 1317.0, 522128.305267679, 0.474529727, 5.850473952, 0.034427556, 0.034453717, 0.469615007, 2.733723801, 1.998481397, 0.325703871, 8.537596279, 0.063028368, 0.10839936, 0.4956167, 0.045586128, 0.0, 0.0, 0.001041769, 0.000387526, 0.896808265, 0.599582384, 0.126919292, -1.263068543, 0.174411541, 0.021904366, 13.360466406, 50.4561708, 0.040502775, 1.494871136, 0.737815126, 0.346525353, -1.096858904, 0.020539715, 0.659403243, -4.183305651, 0.010220162, 0.011696, 0.208333, 0.473684, 0.75, 0.976608, 0.787395596, 0.443432043, 656.892736739, 0.23, 0.21, 23.37, 35.39, 2.76, 1.61, 99.402765, 2625.307789, 2671.208755, 3459.727767, 0.003049, 0.027328, 0.201098, 0.445343, 160000.0, 0.101559, 0.135803, 0.000759, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-872-3235350, 872.0, 530709.282822968, 0.47445188, 6.319306601, 0.041996608, 0.042044824, 0.454820624, 3.536458814, 1.997706422, 0.336477226, 7.21410454, 0.078155885, 0.109213247, -97.620595606, 0.054676344, 0.0, 0.0, 0.001059346, 0.000831908, 0.374723412, 0.852866972, 0.245440735, -0.929433037, 0.176834862, 0.019263324, 2.379927523, 40.87223844, 0.034973737, 1.510983782, 0.759581882, 0.347520585, -0.914254705, 0.015487163, 0.885053116, 3.876775074, 0.007035821, 0.009524, 0.166667, 0.481481, 0.791667, 0.989552, 0.708715596, 0.611238532, 481.270627023, 0.1, 0.09, 5.19, 32.19, 2.18, 1.09, 101.42874, 1742.681122, 1761.804587, 2185.638173, 0.006728, 0.059575, 0.317298, 0.475376, 160000.0, 0.107901, 0.142511, 0.001147, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-942-2151600, 942.0, 513887.917757726, 0.477528502, 4.546532615, 0.04259365, 0.042638914, 0.445636998, 7.762601164, 1.997876858, 0.345947375, 5.109881303, 0.075620087, 0.105765094, -4.803196388, 0.056396233, 0.0, 0.0, 0.001248821, 0.000633902, 0.844838365, 0.776433121, 0.236540678, -1.309356504, 0.214437367, 0.023407583, -1.155744118, 44.679794575, 0.02508381, 1.554271074, 0.721286371, 0.3391258, -1.296360258, 0.014493849, 0.919023252, 3.765435683, 0.00800231, 0.004167, 0.195833, 0.5, 0.754167, 0.99249, 0.714437367, 0.602972399, 436.531370076, 0.15, 0.1, 7.57, 35.02, 2.39, 1.17, 98.603695, 1825.813112, 1860.719316, 2327.48809, 0.00581, 0.050915, 0.293041, 0.470004, 160000.0, 0.107473, 0.143287, 0.001062, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1474-699806, 1474.0, 525265.558271289, 0.474686543, 6.155118721, 0.032543691, 0.032565784, 0.470262321, 4.961133625, 1.998643148, 0.338835165, 10.708173836, 0.062460075, 0.081956215, -0.95619893, 0.043299761, 0.0, 0.0, 0.000818068, 0.000174262, 7.690378194, 0.586329715, 0.077476099, -1.786757309, 0.17890095, 0.016932269, -4.089131683, 53.345460327, 0.025331828, 12.04167358, 0.715881496, 0.346690924, -1.303329975, 0.016044761, 0.872379972, 3.84009999, 0.00689564, 0.001406, 0.120017, 0.464251, 0.841069, 0.998594, 0.79375848, 0.443012212, 717.887486718, 0.28, 0.28, 18.77, 36.57, 5.21, 1.77, 99.942792, 2901.381244, 2885.920351, 3812.873028, 0.002435, 0.0222, 0.17154, 0.433041, 160000.0, 0.101771, 0.136453, 0.000678, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1565-1366371, 1565.0, 517552.527918786, 0.476167174, 5.3710198, 0.031980464, 0.032000912, 0.458554323, 3.330830294, 1.998722045, 0.338884633, 9.975356433, 0.059107041, 0.099858864, -19.325858843, 0.041523225, 0.0, 0.0, 0.000958001, 0.000282212, 0.703301184, 0.554217252, 0.092278033, -0.820341144, 0.18514377, 0.017379575, 3.715947259, 55.827881986, 0.033049704, -0.823744322, 0.690339656, 0.35834216, -1.516377896, 0.016153326, 0.905050462, 2.441906928, 0.010692894, 0.016667, 0.2, 0.416667, 0.777778, 0.983333, 0.78658147, 0.447923323, 872.633827759, 0.35, 0.3, 32.06, 39.04, 4.42, 1.87, 98.758264, 3235.976541, 3185.24781, 4250.850883, 0.002139, 0.019639, 0.155354, 0.424886, 160000.0, 0.104533, 0.139279, 0.000639, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1593-2625832, 1593.0, 521806.847718368, 0.475850073, 5.273561263, 0.031672902, 0.031692797, 0.457294965, 3.9173353, 1.998744507, 0.337289917, 6.199753449, 0.058667062, 0.096947766, 1.159081025, 0.040915737, 0.0, 0.0, 0.001039903, 0.000283347, 0.631871656, 0.527087257, 0.07889433, -1.336842837, 0.166949153, 0.015133083, 0.950938553, 56.131279089, 0.030568182, -9.842987935, 0.734439834, 0.348111115, -1.108968755, 0.015324151, 0.8884897, 3.74429736, 0.007145495, 0.001262, 0.196804, 0.5, 0.75, 0.998738, 0.806654112, 0.406151915, 819.195531801, 0.33, 0.31, 34.04, 36.35, 3.97, 1.92, 99.503923, 3165.644396, 3182.736958, 4197.362831, 0.00209, 0.01926, 0.152045, 0.422945, 160000.0, 0.106858, 0.1412, 0.000628, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-562-2649265, 562.0, 529166.965957681, 0.475317813, 5.726609668, 0.053269248, 0.053364202, 0.448292488, 11.211743488, 1.996441281, 0.328682512, 24.119797905, 0.098904586, 0.125864067, -44.984267991, 0.069780924, 9.0e-09, 1.2e-08, 0.00122318, 0.001087907, 0.424339842, 0.79430605, 0.391434567, 95.315770437, 0.182206406, 0.026911304, 2.009994915, 33.199119239, 0.019998537, -0.961159578, 0.80171184, 0.306859166, -0.798452862, 0.013988006, 1.041514608, 1.846860642, 0.003050437, 0.02008, 0.15738, 0.5, 0.75, 0.97992, 0.763345196, 0.496441281, 307.578065535, 0.04, 0.04, 1.15, 32.26, 2.09, 0.74, 101.174418, 1124.171595, 1126.204601, 1326.817326, 0.015751, 0.128969, 0.408113, 0.488782, 160000.0, 0.110376, 0.144173, 0.001779, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1099-532081, 1099.0, 516593.761272548, 0.476488961, 5.034313823, 0.038039881, 0.038074526, 0.457903325, 5.474130035, 1.998180164, 0.339578517, 6.269587846, 0.071140916, 0.093603049, -1.044184092, 0.049651375, 0.0, 0.0, 0.001097541, 0.000460149, 0.547197923, 0.698043676, 0.162637337, -1.192609876, 0.184030937, 0.020969368, 3.710143139, 46.553259259, 0.041318264, 2.636866783, 0.721128609, 0.358075802, -1.182849155, 0.01565365, 0.906672463, 4.664825367, 0.007031344, 0.002632, 0.142857, 0.483193, 0.82563, 0.997368, 0.818016379, 0.377616015, 475.234140606, 0.16, 0.14, 7.79, 33.78, 3.02, 1.35, 98.737701, 2151.973903, 2272.672094, 2854.734388, 0.0043, 0.038197, 0.250838, 0.460286, 160000.0, 0.105595, 0.141607, 0.00091, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-1318-2582750, 1318.0, 524557.602980386, 0.474390812, 5.720671977, 0.034515349, 0.034541557, 0.467046558, 3.465029464, 1.998482549, 0.342082786, 5.34392766, 0.06513164, 0.089545553, 1.612917065, 0.045575329, 0.0, 0.0, 0.001051034, 0.000297912, 1.238748323, 0.643550835, 0.081479684, -1.260219213, 0.174734446, 0.021207832, -2.857810207, 50.532820608, 0.048821049, 5.982331499, 0.737136465, 0.354855375, -1.044714524, 0.017180356, 0.88812025, 3.748432832, 0.008091254, 0.001033, 0.122459, 0.4, 0.846154, 0.998967, 0.733687405, 0.567526555, 681.867410745, 0.23, 0.21, 13.39, 34.85, 3.93, 1.6, 99.952966, 2617.156352, 2557.188839, 3368.621604, 0.003003, 0.027385, 0.201632, 0.445276, 160000.0, 0.106133, 0.141074, 0.000759, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-265-1998142, 265.0, 543200.890729193, 0.471214117, 11.239738505, 0.075954173, 0.076241878, 0.442632614, 6.931889392, 1.99245283, 0.334890046, 117.243816256, 0.134251585, 0.111637778, -0.475101174, 0.103478288, 0.0, 0.0, 0.003435056, 0.003778169, 0.492006899, 0.65, 0.650875988, 0.363821988, 0.171320755, 0.052443327, -3.26964917, 22.628167976, 0.01928444, 0.376381978, 0.820433437, 0.339299676, -0.615512374, 0.017004013, 0.886728943, 6.897300688, 0.005101845, 0.002882, 0.186119, 0.393972, 0.698127, 0.997118, 0.709433962, 0.649056604, 131.011713851, 0.01, 0.01, 0.18, 22.88, 0.53, 0.41, 104.007601, 539.126835, 521.506384, 464.972112, 0.064635, 0.329327, 0.47654, 0.495863, 160000.0, 0.105407, 0.136052, 0.003774, 0.007547, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-106-962670, 106.0, 527761.374266081, 0.471444829, 4.734963698, 0.129470177, 0.130703227, 0.472991734, 1.55834696, 1.981132075, 0.353409054, 38.62256086, 0.240071276, 0.16957539, -0.743338418, 0.178184231, 0.0, 0.0, 0.025776579, 0.027478388, 0.407212002, 0.117924528, 0.066138737, 2.882276911, 0.18490566, 0.069350853, -25.984976984, 15.797743841, 3.02e-07, -5.0e-09, 1.0, 0.0, 0.0, 0.033354862, 0.933805285, 265.287921743, 0.000599045, 0.25, 0.5, 0.5, 0.5, 0.75, 0.79245283, 0.424528302, 53.774714052, 0.0, 0.0, 0.02, 15.54, 0.16, 0.22, 102.526133, 212.45797, 198.985483, 157.835138, 0.266554, 0.461285, 0.491723, 0.495105, 160000.0, 0.113089, 0.160382, 0.04717, 0.518868, 36.5
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-611-1432196, 611.0, 520176.24702481, 0.476026846, 5.535485906, 0.051380033, 0.051464262, 0.460890923, 3.275995918, 1.996726678, 0.334148872, 7.355810378, 0.092994721, 0.112541082, 12.885971107, 0.069001009, 0.0, 0.0, 0.001218052, 0.00064093, 1.016188732, 0.888543372, 0.397474522, 2.017012683, 0.201554828, 0.02835855, -3.827141556, 34.856091764, 0.021432099, 1.773035799, 0.81684492, 0.32862083, -0.649299494, 0.016387663, 0.834331889, 2.235749902, 0.008079226, 0.013333, 0.2, 0.5, 0.672686, 0.986667, 0.852700491, 0.309328969, 296.193466679, 0.05, 0.04, 2.31, 28.65, 1.37, 0.79, 100.0395, 1225.474572, 1221.831379, 1469.669355, 0.01345, 0.11106, 0.39241, 0.48641, 160000.0, 0.106719, 0.14337, 0.001637, 0.0, 0.0
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-201-2826039, 201.0, 525190.068028183, 0.473067771, 5.43349464, 0.093147228, 0.093612964, 0.46577595, 4.848404472, 1.990049751, 0.347239111, 5.155308635, 0.166887266, 0.123839733, -0.43340044, 0.126608624, 3.0e-08, -1.8e-08, 0.005499292, 0.006660167, 0.29565952, 0.409950249, 0.265801113, 1.337016865, 0.195024876, 0.053110472, -10.981245958, 20.862081496, 4.86e-07, -1.0e-08, 1.0, 0.0, 0.0, 0.01365711, 1.044329997, 2.257028052, 0.000202837, 0.2, 0.2, 0.6, 0.8, 0.8, 0.895522388, 0.208955224, 103.467952886, 0.01, 0.0, 0.08, 18.92, 0.5, 0.33, 101.08584, 402.496043, 389.125871, 311.244854, 0.104057, 0.384124, 0.483008, 0.495854, 160000.0, 0.110633, 0.145779, 0.024876, 0.034826, 788.7
/.autofs/csother/ubccsresearcharrow-raid1/projects/TSP_Data/INSTANCE/PORTGEN/rand/portgen-629-409169, 629.0, 517832.418816743, 0.476047571, 5.218774672, 0.051108165, 0.051189547, 0.475554614, 3.874709138, 1.99682035, 0.328104699, 9.522807879, 0.092318276, 0.109262512, -3.562918322, 0.06710189, 0.0, 0.0, 0.0013976, 0.000934655, 0.540900058, 0.883068362, 0.371670877, 2.479058386, 0.184499205, 0.027889878, -1.336216623, 35.664320114, 0.012494434, 4.791727593, 0.792191436, 0.314633822, -0.829143478, 0.018161704, 0.880988236, 4.56005061, 0.007068953, 0.012548, 0.25, 0.5, 0.75, 0.987452, 0.837837838, 0.351351351, 338.133783639, 0.05, 0.05, 3.02, 31.49, 1.59, 0.82, 99.111819, 1303.639026, 1248.817857, 1533.830049, 0.012509, 0.104736, 0.387323, 0.486502, 160000.0, 0.1057, 0.142244, 0.00159, 0.0, 0.0
